date,et0_mm_day,kc,water_m3_day
1950-01-01,11.715934,0.9,2530641.7440000004
1950-01-02,11.715934,0.9,2530641.7440000004
1950-01-03,11.715934,0.9,2530641.7440000004
1950-01-04,11.715934,0.9,2530641.7440000004
1950-01-05,11.715934,0.9,2530641.7440000004
1950-01-06,11.715934,0.9,2530641.7440000004
1950-01-07,11.715934,0.9,2530641.7440000004
1950-01-08,11.715934,0.9,2530641.7440000004
1950-01-09,11.715934,0.9,2530641.7440000004
1950-01-10,11.715934,0.9,2530641.7440000004
1950-01-11,11.715934,0.9,2530641.7440000004
1950-01-12,11.715934,0.9,2530641.7440000004
1950-01-13,11.715934,0.9,2530641.7440000004
1950-01-14,11.715934,0.9,2530641.7440000004
1950-01-15,11.715934,0.9,2530641.7440000004
1950-01-16,11.783328913610122,0.9,2545199.0453397864
1950-01-17,11.851640951571886,0.9,2559954.445539527
1950-01-18,11.920857968802883,0.9,2574905.3212614227
1950-01-19,11.990967820220703,0.9,2590049.049167672
1950-01-20,12.061958360742942,0.9,2605383.005920476
1950-01-21,12.133817445287185,0.9,2620904.568182032
1950-01-22,12.206532928771026,0.9,2636611.1126145413
1950-01-23,12.280092666112056,0.9,2652500.0158802043
1950-01-24,12.35448451222787,0.9,2668568.65464122
1950-01-25,12.429696322036055,0.9,2684814.4055597875
1950-01-26,12.505715950454201,0.9,2701234.6452981075
1950-01-27,12.582531252399903,0.9,2717826.7505183793
1950-01-28,12.66013008279075,0.9,2734588.097882802
1950-01-29,12.738500296544334,0.9,2751516.0640535764
1950-01-30,12.817629748578247,0.9,2768608.025692901
1950-01-31,12.897506293810078,0.9,2785861.359462977
1950-02-01,12.978117787157423,0.9,2803273.4420260037
1950-02-02,13.059452083537868,0.9,2820841.6500441795
1950-02-03,13.141497037869009,0.9,2838563.3601797055
1950-02-04,13.224240505068433,0.9,2856435.9490947817
1950-02-05,13.307670340053733,0.9,2874456.7934516063
1950-02-06,13.391774397742498,0.9,2892623.2699123793
1950-02-07,13.476540533052326,0.9,2910932.7551393025
1950-02-08,13.561956600900801,0.9,2929382.625794573
1950-02-09,13.648010456205519,0.9,2947970.2585403924
1950-02-10,13.734689953884068,0.9,2966693.030038959
1950-02-11,13.821982948854043,0.9,2985548.316952473
1950-02-12,13.909877296033033,0.9,3004533.495943135
1950-02-13,13.998360850338626,0.9,3023645.943673143
1950-02-14,14.087421466688419,0.9,3042883.0368046984
1950-02-15,14.177047,0.9,3062242.1520000002
1950-02-16,14.271427530399386,0.9,3082628.3465662673
1950-02-17,14.374167867463074,0.9,3104820.259372024
1950-02-18,14.484377960284386,0.9,3128625.6394214276
1950-02-19,14.601167757956635,0.9,3153852.235718633
1950-02-20,14.723647209573146,0.9,3180307.7972677997
1950-02-21,14.850926264227231,0.9,3207800.0730730817
1950-02-22,14.982114871012211,0.9,3236136.8121386375
1950-02-23,15.116322979021406,0.9,3265125.7634686236
1950-02-24,15.25266053734813,0.9,3294574.6760671963
1950-02-25,15.390237495085703,0.9,3324291.298938512
1950-02-26,15.528163801327445,0.9,3354083.381086728
1950-02-27,15.66554940516667,0.9,3383758.6715160003
1950-02-28,15.8015042556967,0.9,3413124.9192304877
1950-03-01,15.935138302010856,0.85,3250768.213610214
1950-03-02,16.06556149320245,0.85,3277374.5446132994
1950-03-03,16.191883778364797,0.85,3303144.2907864186
1950-03-04,16.313215106591226,0.85,3327895.8817446106
1950-03-05,16.428665426975048,0.85,3351447.7471029097
1950-03-06,16.537344688609586,0.85,3373618.316476356
1950-03-07,16.638362840588155,0.85,3394226.019479983
1950-03-08,16.73082983200407,0.85,3413089.2857288304
1950-03-09,16.813855611950654,0.85,3430026.5448379335
1950-03-10,16.886550129521222,0.85,3444856.226422329
1950-03-11,16.948023333809097,0.85,3457396.7600970557
1950-03-12,16.997385173907595,0.85,3467466.57547715
1950-03-13,17.03374559891003,0.85,3474884.1021776465
1950-03-14,17.056214557909726,0.85,3479467.7698135837
1950-03-15,17.063902,0.85,3481036.0079999994
1950-03-16,17.062513997544908,0.85,3480752.855499161
1950-03-17,17.058414493871524,0.85,3479916.556749791
1950-03-18,17.051700244517697,0.85,3478546.84988161
1950-03-19,17.042468005021266,0.85,3476663.473024338
1950-03-20,17.030814530920082,0.85,3474286.1643076963
1950-03-21,17.016836577751988,0.85,3471434.6618614052
1950-03-22,17.000630901054834,0.85,3468128.703815186
1950-03-23,16.98229425636645,0.85,3464388.028298756
1950-03-24,16.961923399224695,0.85,3460232.3734418377
1950-03-25,16.93961508516741,0.85,3455681.477374152
1950-03-26,16.915466069732435,0.85,3450755.0782254166
1950-03-27,16.889573108457625,0.85,3445472.9141253554
1950-03-28,16.862032956880814,0.85,3439854.7232036856
1950-03-29,16.832942370539854,0.85,3433920.24359013
1950-03-30,16.802398104972585,0.85,3427689.213414407
1950-03-31,16.770496915716855,0.85,3421181.3708062386
1950-04-01,16.73733555831051,0.8,3213568.4271956175
1950-04-02,16.70301078829139,0.8,3206978.071351947
1950-04-03,16.667619361197342,0.8,3200182.91734989
1950-04-04,16.631258032566215,0.8,3193201.5422527133
1950-04-05,16.59402355793585,0.8,3186052.523123683
1950-04-06,16.556012692844092,0.8,3178754.437026066
1950-04-07,16.517322192828786,0.8,3171325.861023127
1950-04-08,16.478048813427776,0.8,3163785.372178133
1950-04-09,16.43828931017891,0.8,3156151.5475543505
1950-04-10,16.39814043862003,0.8,3148442.9642150453
1950-04-11,16.357698954288978,0.8,3140678.199223484
1950-04-12,16.31706161272361,0.8,3132875.829642934
1950-04-13,16.27632516946176,0.8,3125054.432536658
1950-04-14,16.235586380041273,0.8,3117232.5849679243
1950-04-15,16.194942,0.8,3109428.864
1950-04-16,16.151771896393036,0.8,3101140.204107463
1950-04-17,16.103602862437416,0.8,3091891.749587984
1950-04-18,16.050752042913903,0.8,3081744.392239469
1950-04-19,15.993536582603248,0.8,3070759.023859824
1950-04-20,15.932273626286209,0.8,3058996.5362469526
1950-04-21,15.867280318743548,0.8,3046517.821198761
1950-04-22,15.798873804756013,0.8,3033383.770513155
1950-04-23,15.727371229104369,0.8,3019655.275988039
1950-04-24,15.653089736569374,0.8,3005393.22942132
1950-04-25,15.576346471931775,0.8,2990658.522610901
1950-04-26,15.497458579972337,0.8,2975512.047354689
1950-04-27,15.416743205471818,0.8,2960014.6954505895
1950-04-28,15.334517493210969,0.8,2944227.3586965064
1950-04-29,15.25109858797055,0.8,2928210.9288903456
1950-04-30,15.166803634531316,0.8,2912026.2978300126
1950-05-01,15.08194977767403,0.75,2714750.9599813255
1950-05-02,14.996854162179442,0.75,2699433.7491922993
1950-05-03,14.911833932828312,0.75,2684130.107909096
1950-05-04,14.827206234401398,0.75,2668897.1221922515
1950-05-05,14.743288211679456,0.75,2653791.878102302
1950-05-06,14.66039700944324,0.75,2638871.461699783
1950-05-07,14.57884977247351,0.75,2624192.959045232
1950-05-08,14.498963645551026,0.75,2609813.4561991845
1950-05-09,14.421055773456539,0.75,2595790.039222177
1950-05-10,14.345443300970809,0.75,2582179.7941747457
1950-05-11,14.272443372874593,0.75,2569039.807117427
1950-05-12,14.202373133948647,0.75,2556427.1641107565
1950-05-13,14.135549728973727,0.75,2544398.951215271
1950-05-14,14.072290302730595,0.75,2533012.254491507
1950-05-15,14.012912,0.75,2522324.16
1950-05-16,13.957219117151816,0.75,2512299.4410873265
1950-05-17,13.9046294510098,0.75,2502833.3011817643
1950-05-18,13.854880397035569,0.75,2493878.471466402
1950-05-19,13.807709350690725,0.75,2485387.6831243304
1950-05-20,13.762853707436873,0.75,2477313.667338637
1950-05-21,13.72005086273562,0.75,2469609.155292412
1950-05-22,13.67903821204858,0.75,2462226.878168744
1950-05-23,13.639553150837353,0.75,2455119.5671507237
1950-05-24,13.601333074563545,0.75,2448239.9534214386
1950-05-25,13.564115378688768,0.75,2441540.768163978
1950-05-26,13.52763745867463,0.75,2434974.7425614335
1950-05-27,13.49163670998273,0.75,2428494.6077968916
1950-05-28,13.45585052807468,0.75,2422053.0950534428
1950-05-29,13.420016308412091,0.75,2415602.9355141767
1950-05-30,13.383871446456562,0.75,2409096.8603621814
1950-05-31,13.347153337669702,0.75,2402487.600780546
1950-06-01,13.309599377513123,0.75,2395727.887952362
1950-06-02,13.270946961448425,0.75,2388770.453060717
1950-06-03,13.23093348493722,0.75,2381568.0272887
1950-06-04,13.189296343441113,0.75,2374073.3418194
1950-06-05,13.14577293242171,0.75,2366239.127835908
1950-06-06,13.100100647340621,0.75,2358018.1165213115
1950-06-07,13.05201688365945,0.75,2349363.039058701
1950-06-08,13.001259036839805,0.75,2340226.626631165
1950-06-09,12.947564502343292,0.75,2330561.6104217926
1950-06-10,12.890670675631519,0.75,2320320.7216136735
1950-06-11,12.830314952166095,0.75,2309456.6913898974
1950-06-12,12.766234727408623,0.75,2297922.250933552
1950-06-13,12.698167396820711,0.75,2285670.1314277286
1950-06-14,12.625850355863967,0.75,2272653.064055514
1950-06-15,12.549021,0.75,2258823.7800000003
1950-06-16,12.452948290102876,0.75,2241530.692218518
1950-06-17,12.324670690686046,0.75,2218440.7243234883
1950-06-18,12.166579852670203,0.75,2189984.3734806366
1950-06-19,11.98106742697603,0.75,2156592.1368556856
1950-06-20,11.770525064524213,0.75,2118694.5116143585
1950-06-21,11.537344416235435,0.75,2076721.994922378
1950-06-22,11.283917133030386,0.75,2031105.0839454692
1950-06-23,11.012634865829748,0.75,1982274.2758493547
1950-06-24,10.725889265554208,0.75,1930660.0677997577
1950-06-25,10.426071983124451,0.75,1876692.9569624013
1950-06-26,10.115574669461168,0.75,1820803.44050301
1950-06-27,9.796788975485036,0.75,1763422.0155873063
1950-06-28,9.472106552116747,0.75,1704979.1793810145
1950-06-29,9.143919050276986,0.75,1645905.4290498574
1950-06-30,8.814618120886436,0.75,1586631.2617595585
1950-07-01,8.486595414865786,0.78,1588690.6616628752
1950-07-02,8.162242583135718,0.78,1527971.8115630066
1950-07-03,7.843951276616922,0.78,1468387.6789826879
1950-07-04,7.534113146230078,0.78,1410385.9809742707
1950-07-05,7.2351198428958785,0.78,1354414.4345901085
1950-07-06,6.949363017535005,0.78,1300920.7568825532
1950-07-07,6.679234321068143,0.78,1250352.6649039562
1950-07-08,6.427125404415981,0.78,1203157.8757066717
1950-07-09,6.195427918499204,0.78,1159784.106343051
1950-07-10,5.986533514238493,0.78,1120679.073865446
1950-07-11,5.802833842554542,0.78,1086290.4953262103
1950-07-12,5.64672055436803,0.78,1057066.0877776952
1950-07-13,5.520585300599645,0.78,1033453.5682722535
1950-07-14,5.426819732170072,0.78,1015900.6538622377
1950-07-15,5.3678155,0.78,1004855.0616000001
1950-07-16,5.327477910890447,0.78,997303.8649186917
1950-07-17,5.288132759146885,0.78,989938.452512297
1950-07-18,5.249802426946668,0.78,982763.0143244163
1950-07-19,5.212509296467152,0.78,975781.7402986508
1950-07-20,5.176275749885691,0.78,968998.8203786013
1950-07-21,5.14112416937964,0.78,962418.4445078685
1950-07-22,5.107076937126354,0.78,956044.8026300534
1950-07-23,5.0741564353031885,0.78,949882.0846887568
1950-07-24,5.042385046087498,0.78,943934.4806275797
1950-07-25,5.011785151656637,0.78,938206.1803901226
1950-07-26,4.982379134187963,0.78,932701.3739199865
1950-07-27,4.954189375858827,0.78,927424.2511607725
1950-07-28,4.927238258846586,0.78,922379.0020560808
1950-07-29,4.901548165328597,0.78,917569.8165495133
1950-07-30,4.877141477482212,0.78,913000.8845846701
1950-07-31,4.854040577484787,0.78,908676.3961051522
1950-08-01,4.832267847513678,0.8,927795.4267226263
1950-08-02,4.811845669746237,0.8,923874.3685912775
1950-08-03,4.792796426359821,0.8,920216.9138610857
1950-08-04,4.775142499531787,0.8,916827.3599101031
1950-08-05,4.758906271439487,0.8,913710.0041163816
1950-08-06,4.744110124260277,0.8,910869.1438579732
1950-08-07,4.730776440171511,0.8,908309.0765129302
1950-08-08,4.718927601350546,0.8,906034.099459305
1950-08-09,4.708585989974734,0.8,904048.510075149
1950-08-10,4.699773988221435,0.8,902356.6057385155
1950-08-11,4.692513978267997,0.8,900962.6838274555
1950-08-12,4.68682834229178,0.8,899871.0417200217
1950-08-13,4.682739462470139,0.8,899085.9767942667
1950-08-14,4.680269720980427,0.8,898611.7864282422
1950-08-15,4.6794415,0.8,898452.768
1950-08-16,4.6888037399935705,0.8,900250.3180787655
1950-08-17,4.716130343687938,0.8,905497.0259880841
1950-08-18,4.760281136653589,0.8,913973.978237489
1950-08-19,4.820115944461005,0.8,925462.261336513
1950-08-20,4.894494592680672,0.8,939742.9617946891
1950-08-21,4.982276906883076,0.8,956597.1661215506
1950-08-22,5.0823227126387005,0.8,975805.9608266305
1950-08-23,5.193491835518031,0.8,997150.4324194619
1950-08-24,5.31464410109155,0.8,1020411.6674095778
1950-08-25,5.444639334929744,0.8,1045370.7523065108
1950-08-26,5.582337362603098,0.8,1071808.773619795
1950-08-27,5.726598009682096,0.8,1099506.8178589626
1950-08-28,5.876281101737222,0.8,1128245.9715335467
1950-08-29,6.030246464338961,0.8,1157807.3211530808
1950-08-30,6.187353923057799,0.8,1187971.9532270974
1950-08-31,6.346463303464218,0.8,1218520.95426513
1950-09-01,6.506434431128706,0.83,1296081.7386808381
1950-09-02,6.666127131621745,0.83,1327892.5246190515
1950-09-03,6.82440123051382,0.83,1359420.725118353
1950-09-04,6.980116553375419,0.83,1390439.2174323834
1950-09-05,7.13213292577702,0.83,1420720.8788147822
1950-09-06,7.279310173289114,0.83,1450038.5865191915
1950-09-07,7.420508121482182,0.83,1478165.2177992507
1950-09-08,7.554586595926711,0.83,1504873.6499086008
1950-09-09,7.680405422193186,0.83,1529936.7601008825
1950-09-10,7.796824425852087,0.83,1553127.4256297357
1950-09-11,7.9027034324739045,0.83,1574218.5237488018
1950-09-12,7.99690226762912,0.83,1592982.9317117205
1950-09-13,8.078280756888216,0.83,1609193.5267721326
1950-09-14,8.145698725821685,0.83,1622623.1861836796
1950-09-15,8.198016,0.83,1633044.7872
1950-09-16,8.240737315093565,0.83,1641554.873166638
1950-09-17,8.280280541166059,0.83,1649431.8838002789
1950-09-18,8.316875205377922,0.83,1656721.540911282
1950-09-19,8.350750834889585,0.83,1663469.566310005
1950-09-20,8.38213695686148,0.83,1669721.6818068067
1950-09-21,8.41126309845404,0.83,1675523.6092120446
1950-09-22,8.438358786827697,0.83,1680921.0703360771
1950-09-23,8.463653549142885,0.83,1685959.7869892626
1950-09-24,8.487376912560036,0.83,1690685.4809819593
1950-09-25,8.509758404239584,0.83,1695143.8741245249
1950-09-26,8.531027551341957,0.83,1699380.6882273175
1950-09-27,8.551413881027594,0.83,1703441.6451006965
1950-09-28,8.571146920456924,0.83,1707372.4665550194
1950-09-29,8.590456196790381,0.83,1711218.8744006439
1950-09-30,8.609571237188396,0.83,1715026.5904479283
1950-10-01,8.628721568811406,0.88,1822385.995332969
1950-10-02,8.648136718819835,0.88,1826486.4750147492
1950-10-03,8.668046214374128,0.88,1830691.3604758156
1950-10-04,8.688679582634709,0.88,1835049.1278524508
1950-10-05,8.71026635076201,0.88,1839608.2532809365
1950-10-06,8.73303604591647,0.88,1844417.2128975587
1950-10-07,8.757218195258517,0.88,1849524.4828385988
1950-10-08,8.783042325948585,0.88,1854978.5392403414
1950-10-09,8.810737965147107,0.88,1860827.8582390689
1950-10-10,8.840534640014516,0.88,1867120.9159710659
1950-10-11,8.872661877711243,0.88,1873906.1885726145
1950-10-12,8.907349205397722,0.88,1881232.152179999
1950-10-13,8.944826150234388,0.88,1889147.2829295027
1950-10-14,8.985322239381667,0.88,1897700.056957408
1950-10-15,9.029067,0.88,1906938.9504
1950-10-16,9.083225849355157,0.88,1918377.2993838096
1950-10-17,9.154008582346307,0.88,1933326.6125915402
1950-10-18,9.24021129258396,0.88,1951532.6249937324
1950-10-19,9.340630073678629,0.88,1972741.0715609263
1950-10-20,9.454061019240825,0.88,1996697.6872636622
1950-10-21,9.579300222881065,0.88,2023148.2070724808
1950-10-22,9.715143778209855,0.88,2051838.3659579216
1950-10-23,9.860387778837714,0.88,2082513.8988905249
1950-10-24,10.01382831837515,0.88,2114920.5408408316
1950-10-25,10.17426149043268,0.88,2148804.0267793825
1950-10-26,10.340483388620816,0.88,2183910.091676716
1950-10-27,10.511290106550067,0.88,2219984.4705033745
1950-10-28,10.68547773783095,0.88,2256772.8982298966
1950-10-29,10.861842376073975,0.88,2294021.1098268237
1950-10-30,11.039180114889657,0.88,2331474.840264695
1950-10-31,11.216287047888503,0.88,2368879.824514052
1950-11-01,11.391959268681033,0.92,2515344.606524772
1950-11-02,11.564992870877756,0.92,2553550.4258898087
1950-11-03,11.734183948089184,0.92,2590907.8157380917
1950-11-04,11.89832859392583,0.92,2627150.953538823
1950-11-05,12.056222901998208,0.92,2662014.0167612047
1950-11-06,12.206662965916832,0.92,2695231.1828744365
1950-11-07,12.34844487929221,0.92,2726536.6293477197
1950-11-08,12.480364735734858,0.92,2755664.533650256
1950-11-09,12.601218628855289,0.92,2782349.073251248
1950-11-10,12.709802652264013,0.92,2806324.4256198946
1950-11-11,12.804912899571542,0.92,2827324.7682253965
1950-11-12,12.885345464388397,0.92,2845084.278536958
1950-11-13,12.949896440325084,0.92,2859337.134023779
1950-11-14,12.997361920992113,0.92,2869817.512155059
1950-11-15,13.026538,0.92,2876259.5904
1950-11-16,13.045436481104662,0.92,2880432.37502791
1950-11-17,13.062931517941285,0.92,2884295.2791614356
1950-11-18,13.079112728939297,0.92,2887868.090549797
1950-11-19,13.094069732528112,0.92,2891170.5969422073
1950-11-20,13.107892147137159,0.92,2894222.586087885
1950-11-21,13.120669591195858,0.92,2897043.845736046
1950-11-22,13.132491683133638,0.92,2899654.163635907
1950-11-23,13.143448041379912,0.92,2902073.327536685
1950-11-24,13.15362828436411,0.92,2904321.1251875954
1950-11-25,13.163122030515654,0.92,2906417.344337857
1950-11-26,13.172018898263964,0.92,2908381.7727366835
1950-11-27,13.180408506038463,0.92,2910234.1981332926
1950-11-28,13.188380472268577,0.92,2911994.4082769016
1950-11-29,13.196024415383725,0.92,2913682.190916727
1950-11-30,13.203429953813332,0.92,2915317.3338019843
1950-12-01,13.210686705986824,0.92,2916919.6246818905
1950-12-02,13.217884290333616,0.92,2918508.8513056627
1950-12-03,13.225112325283137,0.92,2920104.8014225163
1950-12-04,13.232460429264806,0.92,2921727.2627816694
1950-12-05,13.24001822070805,0.92,2923396.0231323377
1950-12-06,13.24787531804229,0.92,2925130.870223738
1950-12-07,13.256121339696946,0.92,2926951.591805086
1950-12-08,13.264845904101445,0.92,2928877.9756255993
1950-12-09,13.274138629685208,0.92,2930929.809434494
1950-12-10,13.284089134877656,0.92,2933126.8809809866
1950-12-11,13.294787038108215,0.92,2935488.978014294
1950-12-12,13.306321957806306,0.92,2938035.8882836327
1950-12-13,13.318783512401351,0.92,2940787.3995382185
1950-12-14,13.332261320322775,0.92,2943763.299527269
1950-12-15,13.346845,0.92,2946983.376
1950-12-16,13.36354696342458,0.92,2950671.1695241476
1950-12-17,13.383163385026496,0.92,2955002.47541385
1950-12-18,13.405459526892818,0.92,2959925.4635379342
1950-12-19,13.430200651110619,0.92,2965388.303765225
1950-12-20,13.457152019766966,0.92,2971339.165964546
1950-12-21,13.486078894948925,0.92,2977726.2200047225
1950-12-22,13.516746538743572,0.92,2984497.6357545806
1950-12-23,13.548920213237967,0.92,2991601.583082943
1950-12-24,13.582365180519187,0.92,2998986.2318586363
1950-12-25,13.616846702674298,0.92,3006599.751950485
1950-12-26,13.652130041790368,0.92,3014390.3132273136
1950-12-27,13.687980459954469,0.92,3022306.0855579474
1950-12-28,13.724163219253667,0.92,3030295.23881121
1950-12-29,13.760443581775034,0.92,3038305.9428559276
1950-12-30,13.79658680960564,0.92,3046286.367560926
1950-12-31,13.832358164832552,0.92,3054184.6827950277
1951-01-01,13.867522909542837,0.9,2995384.9484612527
1951-01-02,13.901846305823568,0.9,3002798.802057891
1951-01-03,13.935093615761813,0.9,3009980.221004552
1951-01-04,13.96703010144464,0.9,3016878.5019120425
1951-01-05,13.99742102495912,0.9,3023442.94139117
1951-01-06,14.02603164839232,0.9,3029622.8360527414
1951-01-07,14.052627233831313,0.9,3035367.4825075637
1951-01-08,14.076973043363163,0.9,3040626.177366443
1951-01-09,14.098834339074944,0.9,3045348.2172401883
1951-01-10,14.11797638305372,0.9,3049482.898739604
1951-01-11,14.134164437386566,0.9,3052979.5184754985
1951-01-12,14.147163764160547,0.9,3055787.373058678
1951-01-13,14.156739625462736,0.9,3057855.759099951
1951-01-14,14.162657283380197,0.9,3059133.9732101224
1951-01-15,14.164682,0.9,3059571.312
1951-01-16,14.16315417992011,0.9,3059241.302862744
1951-01-17,14.158705033533618,0.9,3058280.287243262
1951-01-18,14.151536031620289,0.9,3056731.782829982
1951-01-19,14.141848644959888,0.9,3054639.307311336
1951-01-20,14.129844344332183,0.9,3052046.3783757514
1951-01-21,14.115724600516936,0.9,3048996.513711658
1951-01-22,14.099690884293915,0.9,3045533.2310074857
1951-01-23,14.081944666442887,0.9,3041700.047951664
1951-01-24,14.062687417743614,0.9,3037540.4822326205
1951-01-25,14.042120608975866,0.9,3033098.051538787
1951-01-26,14.020445710919406,0.9,3028416.273558592
1951-01-27,13.997864194354001,0.9,3023538.6659804643
1951-01-28,13.974577530059415,0.9,3018508.746492834
1951-01-29,13.950787188815415,0.9,3013370.03278413
1951-01-30,13.926694641401767,0.9,3008166.0425427817
1951-01-31,13.902501358598235,0.9,3002940.293457219
1951-02-01,13.878408811184586,0.9,2997736.3032158706
1951-02-02,13.854618469940586,0.9,2992597.5895071668
1951-02-03,13.831331805646002,0.9,2987567.6700195363
1951-02-04,13.808750289080596,0.9,2982690.0624414086
1951-02-05,13.787075391024135,0.9,2978008.2844612137
1951-02-06,13.766508582256387,0.9,2973565.8537673797
1951-02-07,13.747251333557115,0.9,2969406.2880483367
1951-02-08,13.729505115706086,0.9,2965573.104992515
1951-02-09,13.713471399483065,0.9,2962109.8222883423
1951-02-10,13.69935165566782,0.9,2959059.957624249
1951-02-11,13.687347355040114,0.9,2956467.0286886645
1951-02-12,13.677659968379713,0.9,2954374.553170018
1951-02-13,13.670490966466383,0.9,2952826.0487567387
1951-02-14,13.66604182007989,0.9,2951865.0331372563
1951-02-15,13.664514,0.9,2951535.024
1951-02-16,13.677212151239067,0.9,2954277.8246676386
1951-02-17,13.714067760932945,0.9,2962238.636361516
1951-02-18,13.773222563046646,0.9,2975016.0736180753
1951-02-19,13.852818291545189,0.9,2992208.750973761
1951-02-20,13.950996680393587,0.9,3013415.2829650147
1951-02-21,14.065899463556852,0.9,3038234.28412828
1951-02-22,14.195668375,0.9,3066264.369
1951-02-23,14.338445148688047,0.9,3097104.152116618
1951-02-24,14.492371518586006,0.9,3130352.2480145777
1951-02-25,14.655589218658891,0.9,3165607.271230321
1951-02-26,14.826239982871721,0.9,3202467.8363002916
1951-02-27,15.002465545189505,0.9,3240532.557760933
1951-02-28,15.182407639577258,0.9,3279400.050148688
1951-03-01,15.364207999999998,0.85,3134298.432
1951-03-02,15.54600836042274,0.85,3171385.7055262392
1951-03-03,15.725950454810496,0.85,3208093.892781341
1951-03-04,15.90217601712828,0.85,3244043.907494169
1951-03-05,16.072826781341107,0.85,3278856.663393586
1951-03-06,16.23604448141399,0.85,3312153.0742084538
1951-03-07,16.38997085131195,0.85,3343554.053667638
1951-03-08,16.532747625,0.85,3372680.5154999993
1951-03-09,16.662516536443146,0.85,3399153.373434402
1951-03-10,16.777419319606413,0.85,3422593.541199708
1951-03-11,16.875597708454805,0.85,3442621.9325247803
1951-03-12,16.95519343695335,0.85,3458859.461138483
1951-03-13,17.014348239067054,0.85,3470927.040769679
1951-03-14,17.05120384876093,0.85,3478445.5851472295
1951-03-15,17.063902,0.85,3481036.0079999994
1951-03-16,17.063096396748254,0.85,3480871.6649366436
1951-03-17,17.060707375092214,0.85,3480384.3045188114
1951-03-18,17.05677661718066,0.85,3479582.429904854
1951-03-19,17.051345805162388,0.85,3478474.544253127
1951-03-20,17.044456621186182,0.85,3477069.1507219807
1951-03-21,17.036150747400832,0.85,3475374.7524697697
1951-03-22,17.02646986595512,0.85,3473399.8526548445
1951-03-23,17.01545565899784,0.85,3471152.9544355595
1951-03-24,17.003149808677783,0.85,3468642.5609702677
1951-03-25,16.989593997143732,0.85,3465877.1754173213
1951-03-26,16.974829906544475,0.85,3462865.300935073
1951-03-27,16.9588992190288,0.85,3459615.4406818757
1951-03-28,16.9418436167455,0.85,3456136.0978160817
1951-03-29,16.92370478184336,0.85,3452435.775496045
1951-03-30,16.904524396471164,0.85,3448522.9768801173
1951-03-31,16.884344142777703,0.85,3444406.2051266516
1951-04-01,16.86320570291177,0.8,3237735.49495906
1951-04-02,16.84115075902215,0.8,3233500.9457322527
1951-04-03,16.818220993257622,0.8,3229098.4307054635
1951-04-04,16.794458087766987,0.8,3224535.9528512615
1951-04-05,16.769903724699027,0.8,3219821.515142213
1951-04-06,16.744599586202533,0.8,3214963.1205508863
1951-04-07,16.71858735442629,0.8,3209968.772049848
1951-04-08,16.69190871151909,0.8,3204846.4726116653
1951-04-09,16.664605339629716,0.8,3199604.2252089055
1951-04-10,16.636718920906954,0.8,3194250.0328141353
1951-04-11,16.608291137499606,0.8,3188791.8983999244
