date,precip_mm_day,temp_c,dewpoint_c,radiation_mj_m2_day,wind_ms,runoff_mm_day,quality_flag
2005-01-01,0.0,19.061431129493805,6.4436572661063725,12.146192136598152,3.0457738260060743,0.09461900333797342,stub
2005-01-02,0.0,17.603336491184162,6.433049725870532,13.964429898686955,2.2496145426024885,0.011090140433390818,stub
2005-01-03,0.0,19.49238682976712,6.423911986131353,13.185138300346011,2.36000641802832,0.0,stub
2005-01-04,1.0296066560808366,18.034251127068654,6.416246750893036,12.60712495504719,2.35193254430425,0.0,stub
2005-01-05,0.0,19.9903494555574,6.410056288422007,12.630842551286797,1.9962848977012229,0.0,stub
2005-01-06,0.0,19.820558203592697,6.405342430575711,13.925377899544333,2.2190196301860476,0.0,stub
2005-01-07,0.0,17.532975732295036,6.4021065722605215,12.927861168457413,2.211972379134728,0.04139256436033553,stub
2005-01-08,0.0,19.368346809323,6.400349671018972,13.270202184419656,2.7371789494402456,0.04724313198375743,stub
2005-01-09,0.0,18.578879723547637,6.400072246746406,12.331700847040862,2.455843298857306,0.0,stub
2005-01-10,0.0,18.706685136606723,6.401274381537133,13.811423951899386,2.554915576546163,0.03956725716173123,stub
2005-01-11,0.0,19.927561837715196,6.403955719660123,12.90577032584019,2.5404338640576336,0.0,stub
2005-01-12,0.0,18.01922468381968,6.40811546766429,13.83023998276375,2.672585790407143,0.03303368823541159,stub
2005-01-13,0.0,19.74462889147519,6.413752394613274,12.537736220651777,2.416500122334991,0.03767840196233038,stub
2005-01-14,1.3621404996068511,18.638741609866326,6.420864832449702,11.915993271225599,2.355037274982891,0.14968283291534287,stub
2005-01-15,0.0,19.51259511169269,6.429450676488791,14.256921580317606,3.1139080773850316,0.0,stub
2005-01-16,0.0,19.468464408296892,6.439507386041155,13.851605255130606,2.1389156331182413,0.0,stub
2005-01-17,0.0,18.807148714890936,6.451031985164642,13.186893408234827,1.9235708865185528,0.0,stub
2005-01-18,0.5794185258185875,18.985086751287252,6.464021063544957,11.988863302853419,2.362896530443927,0.12418424034314468,stub
2005-01-19,0.0,20.052567072672538,6.478470777504835,13.436119104231059,2.5619584021855677,0.0,stub
2005-01-20,0.0,19.296849503917528,6.494376851141441,12.640686704820151,1.9103018894855737,0.0,stub
2005-01-21,0.18700840421583775,19.23953997717998,6.51173457759168,12.065055299590075,3.164962121408427,0.0755683897821097,stub
2005-01-22,0.0,20.394453105895316,6.530538820425038,13.082877599876273,2.335807591920412,0.02253545708969088,stub
2005-01-23,0.0,19.232774950254587,6.550784015163529,13.491071758741564,2.8831072314022146,0.0,stub
2005-01-24,0.0,18.99828476755424,6.572464170928319,13.777986748698414,2.327041815254243,0.0,stub
2005-01-25,0.3685262046421306,19.534847729689588,6.595572872212511,13.816613253475053,2.146053822538398,0.0,stub
2005-01-26,0.0,21.070675206316867,6.620103280779617,13.050986529845828,2.3594441840828564,0.09578970535690166,stub
2005-01-27,0.0,20.17512644713987,6.6460481376870835,15.238596425833649,2.479172857062031,0.0,stub
2005-01-28,0.0,19.255292874978498,6.67339976543434,13.238976911672545,2.539224537191286,0.014542274347899134,stub
2005-01-29,0.0,18.460474357874638,6.702150070234689,13.185303366799344,2.849590178767226,0.002483865557423307,stub
2005-01-30,0.0,19.2024405840139,6.732290544410395,12.742101121217726,2.583607703373721,0.05682106026677866,stub
2005-01-31,0.0,19.957877807763214,6.763812268910231,13.531771570090104,2.3533319093891003,0.04189470691883107,stub
