date,precip_mm_day,temp_c,dewpoint_c,radiation_mj_m2_day,wind_ms,runoff_mm_day,quality_flag
2005-01-01,0.0,17.722635968133037,7.043657266106372,12.549815678393148,2.4475331090244263,0.0,stub
2005-01-02,0.0,17.553303372009086,7.033049725870532,13.57466886526025,2.6611601918385266,0.0,stub
2005-01-03,0.0,18.29312688847921,7.023911986131353,13.681914559892949,2.6032557907155676,0.04671018340184406,stub
2005-01-04,0.0,17.293044185988872,7.0162467508930355,13.830208269863004,2.429941513626151,0.0,stub
2005-01-05,0.0,17.990529280724843,7.010056288422008,12.39255975799569,2.724407660989845,0.01850773253824894,stub
2005-01-06,0.0,17.980452093455945,7.005342430575712,12.514988113303739,2.39770459822958,0.0,stub
2005-01-07,0.0,19.076367079543303,7.002106572260521,12.98256390504768,1.9881051795674638,0.03708419035364616,stub
2005-01-08,0.0,18.434513933101254,7.000349671018972,13.160861559281509,2.13844250334905,0.02435409627711475,stub
2005-01-09,0.0,17.361777307879404,7.000072246746407,12.495424720128478,1.8697735255600831,0.0,stub
2005-01-10,0.0,19.38227498159012,7.001274381537133,13.792345994362828,2.216665148207751,0.0032885484070817317,stub
2005-01-11,0.0,19.31556552673811,7.003955719660124,11.342783387437189,2.8664728720046595,0.045085985346505465,stub
2005-01-12,0.0,19.42386945106996,7.0081154676642905,12.543793555972293,2.3104421251417486,0.041472492121348736,stub
2005-01-13,0.0,16.701071168094057,7.013752394613275,12.568886148112908,2.2574074891821647,0.017753828581945904,stub
2005-01-14,0.0,17.067819573444176,7.0208648324497025,13.908479592731664,2.6839133296520417,0.0,stub
2005-01-15,0.0,20.10915013543228,7.029450676488791,13.933116346836693,2.2047828912220186,0.029345702106805288,stub
2005-01-16,0.0,17.483427302679562,7.039507386041155,12.767032463294147,2.2646759118272524,0.0,stub
2005-01-17,0.0,17.605997092532355,7.0510319851646415,13.680588904125663,2.272845213011318,0.016240936538215622,stub
2005-01-18,0.0,18.152550707513054,7.064021063544957,13.473789960228505,2.361776161006267,0.0,stub
2005-01-19,0.0,18.367959798133686,7.078470777504835,13.008084876317216,3.0280135176118237,0.06557315419231877,stub
2005-01-20,0.0,17.868576404939137,7.0943768511414405,13.43756527405789,2.7817469628518845,0.0,stub
2005-01-21,0.0,17.584168741875747,7.11173457759168,13.74223859558272,2.738967604503091,0.14992846822981265,stub
2005-01-22,0.0,18.81368900116677,7.130538820425038,12.710921813728337,2.1415032261391223,0.0018745480138693251,stub
2005-01-23,0.0,17.827002937859476,7.15078401516353,13.359478407005453,2.4264023820996132,0.13468425495998246,stub
2005-01-24,0.0,18.120390827404215,7.172464170928318,13.864155659389866,2.6138556386368665,0.02222397351309381,stub
2005-01-25,0.0,19.492116031296916,7.195572872212511,13.769704459443044,2.5634383489930586,0.0774164297186006,stub
2005-01-26,0.0,18.60281894764135,7.220103280779617,13.27838297043779,2.457590393522564,0.0,stub
2005-01-27,0.0,18.027819734018763,7.246048137687084,12.982402026774224,2.302240028996127,0.04730331251053166,stub
2005-01-28,0.0,18.003317056328516,7.27339976543434,12.85120684226554,2.612790788083033,0.04226661711459974,stub
2005-01-29,0.0,16.210163395155277,7.302150070234689,12.896733751448785,2.878399793076777,0.0,stub
2005-01-30,0.0,17.67903135334398,7.3322905444103945,13.610126625195626,2.4883988892513904,0.016813481748624386,stub
2005-01-31,0.0,19.51830427919159,7.363812268910231,12.980803016036905,2.481339150857341,0.0,stub
