date,precip_mm_day,temp_c,dewpoint_c,radiation_mj_m2_day,wind_ms,runoff_mm_day,quality_flag
2005-01-01,0.0,20.781562951015598,2.168657266106372,14.292227978090287,1.6268443651736488,0.024473145484708202,stub
2005-01-02,0.0,21.00826341325512,2.158049725870532,14.141263575823205,3.1555569260360326,0.0,stub
2005-01-03,0.0,20.867308471210638,2.1489119861313526,13.06596211855736,2.689906999117007,0.0,stub
2005-01-04,0.0,21.67578104385036,2.1412467508930355,12.52822043267167,2.909086437681017,0.0,stub
2005-01-05,0.0,21.378413675057377,2.1350562884220077,12.70903608288981,2.835115346751425,0.048692122893666284,stub
2005-01-06,0.0,21.637486994089468,2.1303424305757117,12.745442879135974,2.349450499477856,0.02112095054435366,stub
2005-01-07,0.0,20.161928661985947,2.127106572260521,12.532335775127224,2.30835707491035,0.0,stub
2005-01-08,0.7109681729090891,20.512239247303235,2.125349671018972,13.010326548978604,3.254926664996325,0.0044009988198219566,stub
2005-01-09,1.2659516222736535,20.557648258879045,2.1250722467464067,12.70661887606378,2.288092919780197,0.050674791227399485,stub
2005-01-10,0.0,21.68642346534452,2.126274381537133,13.658669898160994,2.345386860860481,0.08103590724542309,stub
2005-01-11,0.0,18.857755538103692,2.128955719660124,13.29345491079574,2.6318657468660183,0.0,stub
2005-01-12,0.3946901722714268,21.017527691535314,2.1331154676642905,13.310674187510964,2.2129209923478026,0.011027130202444047,stub
2005-01-13,0.0,21.283878407724256,2.1387523946132747,12.604003270245949,2.497423139409229,0.0,stub
2005-01-14,0.0,22.122997366157872,2.1458648324497025,12.761641586982755,2.683723133815989,0.0,stub
2005-01-15,0.0,21.34880407031481,2.154450676488791,14.64604549206221,2.5585906408535872,0.03825382295694199,stub
2005-01-16,0.0,22.539391390807346,2.164507386041155,13.434732645489117,2.8244170965191975,0.0,stub
2005-01-17,0.28803615742664374,20.21595256583854,2.1760319851646415,13.191040000516347,2.555184557837676,0.0,stub
2005-01-18,0.0,19.43675991051743,2.189021063544957,13.828811361677303,2.086121944801289,0.014769466855989545,stub
2005-01-19,0.0,22.576248433925937,2.203470777504835,13.484162519048937,2.518850408806644,0.02401048310929707,stub
2005-01-20,0.5747894920809966,19.88433246949289,2.2193768511414405,13.069749842617098,2.2974606486369917,0.11189676237242652,stub
2005-01-21,0.0,21.786837915979085,2.2367345775916796,12.49877236564735,2.0991841763518067,0.013252152467336704,stub
2005-01-22,1.2400213953964156,20.595488961723337,2.2555388204250377,13.282899689229541,2.754969047607355,0.11222699312779927,stub
2005-01-23,1.3740125689230727,21.129955354517154,2.27578401516353,13.532465833486551,2.633620756909018,0.07289556399331969,stub
2005-01-24,0.0,21.066291161936057,2.2974641709283183,12.84131651750716,2.125045110410097,0.0,stub
2005-01-25,0.0,20.200166826358654,2.3205728722125114,13.701959390322651,2.232548096229775,0.0305489211400201,stub
2005-01-26,0.0,21.14162910255472,2.3451032807796173,13.231642309138206,2.908928208144784,0.013109719356112857,stub
2005-01-27,0.0,20.49183778976367,2.371048137687084,12.7648758046401,2.6778212835496005,0.13551516740939307,stub
2005-01-28,0.0,21.535698830234708,2.3983997654343403,13.208624822233574,2.817572538390057,0.03292522640676007,stub
2005-01-29,0.1872540962840144,21.625008193159015,2.4271500702346893,13.895047631490845,2.443907227708184,0.0,stub
2005-01-30,0.3816760690379878,21.900513882299208,2.4572905444103945,12.918905205915243,3.0371691927227387,0.0,stub
2005-01-31,0.0,20.947953994760855,2.488812268910231,13.418472071775499,2.490056303022084,0.0,stub
