date,precip_mm_day,temp_c,dewpoint_c,radiation_mj_m2_day,wind_ms,runoff_mm_day,quality_flag
2005-01-01,0.0,20.71116537768975,5.373657266106372,12.983622082901473,3.1686339765005873,0.07231812894916927,stub
2005-01-02,0.0,19.173140647489408,5.363049725870532,14.089869008213247,2.1949451993383184,0.06274818678191983,stub
2005-01-03,0.0,18.491380305159367,5.353911986131353,12.230892297075256,2.3383659352533237,0.0,stub
2005-01-04,0.0,19.336250875819857,5.346246750893036,13.200535280492103,2.055924973517638,0.07120321459603389,stub
2005-01-05,0.0,19.453034748700514,5.340056288422008,12.469103079713223,2.316790557650353,0.026197401562922613,stub
2005-01-06,0.0,20.326274834110546,5.335342430575712,13.741273239355781,2.529455289091108,0.1314045308612471,stub
2005-01-07,0.24298195816209067,18.862066188115378,5.332106572260521,11.66521508518652,2.7465060909002217,0.0,stub
2005-01-08,0.0,19.09947928532493,5.330349671018972,13.909491208592222,2.5904987303973157,0.0,stub
2005-01-09,0.0,19.292814053251103,5.330072246746407,12.205126088027464,2.5415293504789176,0.024906694764974383,stub
2005-01-10,0.0,19.607879935358888,5.331274381537133,13.41417830797121,2.543839535428509,0.09620156143261838,stub
2005-01-11,0.0,20.42256293386257,5.333955719660124,11.83561012416047,2.5369112504917433,0.0,stub
2005-01-12,0.0,19.559933043016382,5.338115467664291,12.65326181618898,2.825640349882893,0.0,stub
2005-01-13,0.0,19.580721534633057,5.343752394613275,11.218854900547706,2.0674239990274934,0.031247047147668294,stub
2005-01-14,0.0,20.76130027509703,5.350864832449703,11.128428667983535,2.5520227420574435,0.0,stub
2005-01-15,0.0,18.920526689788968,5.359450676488791,13.65965297854937,2.2256068387421224,0.04286294972950844,stub
2005-01-16,0.0,19.76134287871085,5.369507386041155,12.962246807581371,2.2772231107480017,0.0,stub
2005-01-17,0.0,18.014755609891353,5.3810319851646415,13.24370167371895,2.6680093119394113,0.0,stub
2005-01-18,0.0,19.21113634058919,5.394021063544957,13.421800722029154,2.8604747594746684,0.0,stub
2005-01-19,0.0,18.933563705762545,5.408470777504835,12.934499697520874,2.3362778736743706,0.07416281315081368,stub
2005-01-20,0.0,18.597578562241946,5.4243768511414405,13.085222073216594,2.738209998208288,0.0,stub
2005-01-21,0.0,20.523481542147408,5.44173457759168,13.200247461964617,2.5520425558562536,0.024845205970054282,stub
2005-01-22,0.0,20.71206718923408,5.460538820425038,13.611918094654747,2.928300365444984,0.04265183306513762,stub
2005-01-23,0.0,20.714880161039872,5.48078401516353,13.674346649353396,2.5159608361506804,0.0,stub
2005-01-24,0.0,19.029735269943266,5.502464170928318,13.49987721493297,2.935088822767678,0.06548931782846702,stub
2005-01-25,0.029579196315495992,19.250495958997384,5.5255728722125115,13.741441073264165,2.569199613470782,0.0030345504090224704,stub
2005-01-26,0.0,20.12531319696952,5.550103280779617,13.178225793399136,1.9739827740356608,0.0484979818436991,stub
2005-01-27,0.0,19.395825787925798,5.576048137687084,13.17129862467081,2.374024199231734,0.05171319031147138,stub
2005-01-28,0.0,20.264431671614126,5.60339976543434,13.535428089509377,3.528379943288363,0.0,stub
2005-01-29,0.0,21.365764994022125,5.632150070234689,14.237251019292907,2.9722706369856366,0.0,stub
2005-01-30,0.0,18.788755413775988,5.662290544410395,13.17751336140508,2.1272862111402255,0.015889881511226788,stub
2005-01-31,0.0,19.68903872843313,5.693812268910231,13.306418953627386,2.7617282554586207,0.0,stub
