date,precip_mm_day,temp_c,dewpoint_c,radiation_mj_m2_day,wind_ms,runoff_mm_day,quality_flag
2005-01-01,0.0,19.702753771086172,7.043657266106372,12.792668436073704,2.240520698833284,0.052899708987373444,stub
2005-01-02,0.0,18.543447879597355,7.033049725870532,14.210213921934526,2.087115558811799,0.004295397521263924,stub
2005-01-03,0.0,18.802714424839078,7.023911986131353,13.206467944227844,3.0970236425477715,0.07705433477683249,stub
2005-01-04,0.0,18.75080476322792,7.0162467508930355,12.985137099781657,2.47574697739244,0.0,stub
2005-01-05,0.0,18.69653195979826,7.010056288422008,12.15545685120452,2.7818890999969486,0.0,stub
2005-01-06,0.0,18.51265052372218,7.005342430575712,12.94939644226665,2.8111150789939927,0.0,stub
2005-01-07,0.0,19.524411621831305,7.002106572260521,12.481137505399138,2.6246550665028807,0.060758563136161736,stub
2005-01-08,0.0,18.213532615660426,7.000349671018972,12.349569143828367,2.569566908115683,0.008255905528949444,stub
2005-01-09,0.0,18.82488171044654,7.000072246746407,13.883672805883934,3.038748405457116,0.010863347399390095,stub
2005-01-10,0.0,18.530972150658748,7.001274381537133,12.91643001229582,2.1480932396663013,0.0013155594683862545,stub
2005-01-11,0.0,20.34624292362604,7.003955719660124,13.144651367308658,2.297708627483208,0.0,stub
2005-01-12,0.0,18.99787749843896,7.0081154676642905,13.051688605769998,2.5325154730977015,0.0,stub
2005-01-13,0.0,20.07229859954915,7.013752394613275,12.427416205368687,2.5700297512771417,0.0,stub
2005-01-14,0.0,20.26449409305834,7.0208648324497025,12.859245971903887,2.57861840290295,0.0,stub
2005-01-15,0.0,19.939800248660372,7.029450676488791,12.396621142019814,2.409151012215374,0.0,stub
2005-01-16,0.0,19.835294292034686,7.039507386041155,13.799623900690815,1.7721807019736828,0.0,stub
2005-01-17,0.0,18.17427057070084,7.0510319851646415,12.837545450852613,2.842126413763743,0.0,stub
2005-01-18,0.0,20.511593647868757,7.064021063544957,12.876417796909868,2.362784077955118,0.0,stub
2005-01-19,0.0,17.815620892714417,7.078470777504835,12.384069747459721,2.2541570264959763,0.04191508592619719,stub
2005-01-20,0.0,20.205224662709448,7.0943768511414405,13.619392323979252,2.5292410836924306,0.0,stub
2005-01-21,0.0,19.107744667700434,7.11173457759168,12.165190759245728,1.992590055218098,0.0,stub
2005-01-22,0.0,19.86586931594676,7.130538820425038,13.780476424848,2.5298805035309377,0.03736668035655604,stub
2005-01-23,0.0,20.273007134599396,7.15078401516353,12.188435035032969,1.904125556229,0.006976971980150701,stub
2005-01-24,0.0,19.926986263930548,7.172464170928318,12.953433643633813,2.870058107617938,0.0,stub
2005-01-25,0.0,18.925576826638206,7.195572872212511,12.515075340519456,2.3933425868529516,0.0,stub
2005-01-26,0.0,18.914769608682608,7.220103280779617,13.44745141858746,2.3529452508458677,0.02535727945575721,stub
2005-01-27,0.0,17.542299362811107,7.246048137687084,13.786945369095948,2.6082234066098415,0.0,stub
2005-01-28,0.0,18.241797832153402,7.27339976543434,11.410885713847641,2.1347463519178493,0.0028076401626391766,stub
2005-01-29,0.0,19.912734410025248,7.302150070234689,13.38065077338634,3.0809825673486113,0.015608906369514067,stub
2005-01-30,0.0,19.63757441044893,7.3322905444103945,12.846183212810372,2.0189199342525512,0.03831832538832072,stub
2005-01-31,0.0,19.617848481977386,7.363812268910231,12.501379162280458,2.8021992953121244,0.0,stub
