date,precip_mm_day,temp_c,dewpoint_c,radiation_mj_m2_day,wind_ms,runoff_mm_day,quality_flag
2005-01-01,0.0,19.693660054386495,6.143657266106372,12.843061477194,3.044458151557277,0.0,stub
2005-01-02,0.0,18.13336218728576,6.133049725870531,12.599988736489738,2.367085901256788,0.05372448986113516,stub
2005-01-03,0.0,19.462232808321396,6.123911986131352,12.361309392333247,2.282137376269507,0.02197267665842039,stub
2005-01-04,1.0226607628952116,20.543172904824804,6.116246750893035,12.186433994438662,2.905188565347501,0.04909692542459733,stub
2005-01-05,0.0,19.539034032584787,6.110056288422008,12.880704692080396,2.581725733416393,0.0,stub
2005-01-06,0.0,19.35059670462282,6.105342430575712,11.587970018943267,2.2689737952880638,0.0,stub
2005-01-07,0.0,19.674066196351966,6.102106572260521,12.694306384821358,2.3467366677738086,0.0,stub
2005-01-08,0.0,18.94047700831727,6.1003496710189715,12.326583455705174,2.4736291263157795,0.0,stub
2005-01-09,0.18844167564409842,18.725282732346344,6.100072246746407,13.195378706483416,2.626244310939157,0.13510996733047634,stub
2005-01-10,0.0,19.552095421375906,6.101274381537133,12.918065729887743,2.119405398792873,0.0,stub
2005-01-11,0.0,20.122973041051353,6.103955719660124,12.630071301642518,2.8473426166835045,0.0,stub
2005-01-12,0.0,19.111417959013817,6.108115467664291,12.735678003470802,2.097616673873883,0.0,stub
2005-01-13,0.0,19.598783767007564,6.113752394613275,12.954535815707125,2.5429736147305326,0.04981243406470994,stub
2005-01-14,0.0,19.299527607452227,6.120864832449703,12.839232968464463,2.40984137374906,0.0,stub
2005-01-15,0.0,19.948096988037825,6.129450676488791,12.412436872798475,1.808598423192853,0.0,stub
2005-01-16,0.0,18.672588883957953,6.139507386041155,13.205587583176419,2.265186365254771,0.05519740131614131,stub
2005-01-17,0.0,19.595830860967343,6.151031985164641,12.121978756507838,2.5793942771522302,0.0,stub
2005-01-18,0.0,20.61743709599107,6.164021063544958,13.578156974360724,2.473412563131387,0.0,stub
2005-01-19,0.0,18.7881155558973,6.178470777504835,12.083244597761285,2.731976032973943,0.0,stub
2005-01-20,0.0,19.30755183468121,6.19437685114144,13.29724453077583,2.3368791152974744,0.0,stub
2005-01-21,0.0,19.28417345688633,6.211734577591679,12.416693723019124,2.30418902831616,0.0,stub
2005-01-22,0.0,18.854695095251056,6.230538820425037,12.305765875929733,2.1160367094323864,0.0,stub
2005-01-23,1.1200554568634824,18.874127486643758,6.25078401516353,13.234995522484207,2.498574192056784,0.10860376153393668,stub
2005-01-24,0.2535123661023839,20.33851469374067,6.272464170928318,12.028114661347297,2.020915513544622,0.0924876470603812,stub
2005-01-25,0.2811722604940877,18.834466568403585,6.295572872212512,13.501364554194685,2.2429074028437346,0.04037633493145338,stub
2005-01-26,0.0,18.323098089659197,6.320103280779618,13.982694940063388,2.7641651446080413,0.029012928709988884,stub
2005-01-27,0.0,19.461423861034216,6.3460481376870845,12.693419302757949,2.503762542788659,0.014198786198556855,stub
2005-01-28,0.1126545882437987,20.61570122959065,6.373399765434341,14.108420920662041,3.0423379834797037,0.02258225165941454,stub
2005-01-29,0.0,19.69757188251973,6.40215007023469,12.97147196456758,2.317089375810295,0.0,stub
2005-01-30,0.0,19.46148033732674,6.432290544410394,12.429545771811624,2.3324801013758893,0.0,stub
2005-01-31,0.0,18.46792750820535,6.463812268910232,13.42559239454879,1.9398926122607394,0.0,stub
